iyear,gname
1999,Revolutionary Armed Forces of Colombia (FARC)
1999,Revolutionary Armed Forces of Colombia (FARC)
1999,Revolutionary Armed Forces of Colombia (FARC)
1999,Revolutionary Armed Forces of Colombia (FARC)
1999,Revolutionary Armed Forces of Colombia (FARC)
1999,Revolutionary Armed Forces of Colombia (FARC)
1999,Revolutionary Armed Forces of Colombia (FARC)
1999,Revolutionary Armed Forces of Colombia (FARC)
1999,Revolutionary Armed Forces of Colombia (FARC)
1999,Revolutionary Armed Forces of Colombia (FARC)
1999,Revolutionary Armed Forces of Colombia (FARC)
1999,Revolutionary Armed Forces of Colombia (FARC)
1999,Revolutionary Armed Forces of Colombia (FARC)
2000,Revolutionary Armed Forces of Colombia (FARC)
2000,Revolutionary Armed Forces of Colombia (FARC)
2000,Revolutionary Armed Forces of Colombia (FARC)
2000,Revolutionary Armed Forces of Colombia (FARC)
2000,Revolutionary Armed Forces of Colombia (FARC)
2000,Revolutionary Armed Forces of Colombia (FARC)
1999,Revolutionary Armed Forces of Colombia (FARC)
2000,Revolutionary Armed Forces of Colombia (FARC)
2000,Revolutionary Armed Forces of Colombia (FARC)
2000,Revolutionary Armed Forces of Colombia (FARC)
2000,Revolutionary Armed Forces of Colombia (FARC)
2000,Revolutionary Armed Forces of Colombia (FARC)
2000,Revolutionary Armed Forces of Colombia (FARC)
2000,Revolutionary Armed Forces of Colombia (FARC)
2000,Revolutionary Armed Forces of Colombia (FARC)
2000,Revolutionary Armed Forces of Colombia (FARC)
2000,Revolutionary Armed Forces of Colombia (FARC)
2000,Revolutionary Armed Forces of Colombia (FARC)
2000,Revolutionary Armed Forces of Colombia (FARC)
2000,Revolutionary Armed Forces of Colombia (FARC)
2000,Revolutionary Armed Forces of Colombia (FARC)
2000,Revolutionary Armed Forces of Colombia (FARC)
2000,Revolutionary Armed Forces of Colombia (FARC)
2000,Revolutionary Armed Forces of Colombia (FARC)
2000,Revolutionary Armed Forces of Colombia (FARC)
2000,Revolutionary Armed Forces of Colombia (FARC)
2000,Revolutionary Armed Forces of Colombia (FARC)
2000,Revolutionary Armed Forces of Colombia (FARC)
2000,Revolutionary Armed Forces of Colombia (FARC)
2000,Revolutionary Armed Forces of Colombia (FARC)
2000,Revolutionary Armed Forces of Colombia (FARC)
2000,Revolutionary Armed Forces of Colombia (FARC)
2000,Revolutionary Armed Forces of Colombia (FARC)
2000,Revolutionary Armed Forces of Colombia (FARC)
2000,Revolutionary Armed Forces of Colombia (FARC)
2000,Revolutionary Armed Forces of Colombia (FARC)
2000,Revolutionary Armed Forces of Colombia (FARC)
2000,Revolutionary Armed Forces of Colombia (FARC)
2000,Revolutionary Armed Forces of Colombia (FARC)
2000,Revolutionary Armed Forces of Colombia (FARC)
2000,Revolutionary Armed Forces of Colombia (FARC)
2000,Revolutionary Armed Forces of Colombia (FARC)
2000,Revolutionary Armed Forces of Colombia (FARC)
2000,Revolutionary Armed Forces of Colombia (FARC)
2000,Revolutionary Armed Forces of Colombia (FARC)
2000,Revolutionary Armed Forces of Colombia (FARC)
2000,Revolutionary Armed Forces of Colombia (FARC)
2000,Revolutionary Armed Forces of Colombia (FARC)
2000,Revolutionary Armed Forces of Colombia (FARC)
2000,Revolutionary Armed Forces of Colombia (FARC)
2000,Revolutionary Armed Forces of Colombia (FARC)
2000,Revolutionary Armed Forces of Colombia (FARC)
2000,Revolutionary Armed Forces of Colombia (FARC)
2000,Revolutionary Armed Forces of Colombia (FARC)
2000,Revolutionary Armed Forces of Colombia (FARC)
2000,Revolutionary Armed Forces of Colombia (FARC)
2000,Revolutionary Armed Forces of Colombia (FARC)
2000,Revolutionary Armed Forces of Colombia (FARC)
2000,Revolutionary Armed Forces of Colombia (FARC)
2000,Revolutionary Armed Forces of Colombia (FARC)
2000,Revolutionary Armed Forces of Colombia (FARC)
2000,Revolutionary Armed Forces of Colombia (FARC)
2000,Revolutionary Armed Forces of Colombia (FARC)
2000,Revolutionary Armed Forces of Colombia (FARC)
2000,Revolutionary Armed Forces of Colombia (FARC)
2000,Revolutionary Armed Forces of Colombia (FARC)
2000,Revolutionary Armed Forces of Colombia (FARC)
2001,Revolutionary Armed Forces of Colombia (FARC)
2001,Revolutionary Armed Forces of Colombia (FARC)
2001,Revolutionary Armed Forces of Colombia (FARC)
2001,Revolutionary Armed Forces of Colombia (FARC)
2001,Revolutionary Armed Forces of Colombia (FARC)
2001,Revolutionary Armed Forces of Colombia (FARC)
2001,Revolutionary Armed Forces of Colombia (FARC)
2001,Revolutionary Armed Forces of Colombia (FARC)
2001,Revolutionary Armed Forces of Colombia (FARC)
2001,Revolutionary Armed Forces of Colombia (FARC)
2001,Revolutionary Armed Forces of Colombia (FARC)
2001,Revolutionary Armed Forces of Colombia (FARC)
2001,Revolutionary Armed Forces of Colombia (FARC)
2001,Revolutionary Armed Forces of Colombia (FARC)
2001,Revolutionary Armed Forces of Colombia (FARC)
2001,Revolutionary Armed Forces of Colombia (FARC)
2001,Revolutionary Armed Forces of Colombia (FARC)
2001,Revolutionary Armed Forces of Colombia (FARC)
2001,Revolutionary Armed Forces of Colombia (FARC)
2001,Revolutionary Armed Forces of Colombia (FARC)
2001,Revolutionary Armed Forces of Colombia (FARC)
2001,Revolutionary Armed Forces of Colombia (FARC)
2001,Revolutionary Armed Forces of Colombia (FARC)
2001,Revolutionary Armed Forces of Colombia (FARC)
2001,Revolutionary Armed Forces of Colombia (FARC)
2001,Revolutionary Armed Forces of Colombia (FARC)
2001,Revolutionary Armed Forces of Colombia (FARC)
2001,Revolutionary Armed Forces of Colombia (FARC)
2001,Revolutionary Armed Forces of Colombia (FARC)
2001,Revolutionary Armed Forces of Colombia (FARC)
2001,Revolutionary Armed Forces of Colombia (FARC)
2001,Revolutionary Armed Forces of Colombia (FARC)
2001,Revolutionary Armed Forces of Colombia (FARC)
2001,Revolutionary Armed Forces of Colombia (FARC)
2001,Revolutionary Armed Forces of Colombia (FARC)
2001,Revolutionary Armed Forces of Colombia (FARC)
2001,Revolutionary Armed Forces of Colombia (FARC)
2001,Revolutionary Armed Forces of Colombia (FARC)
2001,Revolutionary Armed Forces of Colombia (FARC)
2001,Revolutionary Armed Forces of Colombia (FARC)
2001,Revolutionary Armed Forces of Colombia (FARC)
2001,Revolutionary Armed Forces of Colombia (FARC)
2001,Revolutionary Armed Forces of Colombia (FARC)
2001,Revolutionary Armed Forces of Colombia (FARC)
2001,Revolutionary Armed Forces of Colombia (FARC)
2001,Revolutionary Armed Forces of Colombia (FARC)
2001,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2003,Revolutionary Armed Forces of Colombia (FARC)
2003,Revolutionary Armed Forces of Colombia (FARC)
2003,Revolutionary Armed Forces of Colombia (FARC)
2003,Revolutionary Armed Forces of Colombia (FARC)
2003,Revolutionary Armed Forces of Colombia (FARC)
2003,Revolutionary Armed Forces of Colombia (FARC)
2003,Revolutionary Armed Forces of Colombia (FARC)
2003,Revolutionary Armed Forces of Colombia (FARC)
2003,Revolutionary Armed Forces of Colombia (FARC)
2003,Revolutionary Armed Forces of Colombia (FARC)
2003,Revolutionary Armed Forces of Colombia (FARC)
2003,Revolutionary Armed Forces of Colombia (FARC)
2003,Revolutionary Armed Forces of Colombia (FARC)
2003,Revolutionary Armed Forces of Colombia (FARC)
2003,Revolutionary Armed Forces of Colombia (FARC)
2003,Revolutionary Armed Forces of Colombia (FARC)
2003,Revolutionary Armed Forces of Colombia (FARC)
2003,Revolutionary Armed Forces of Colombia (FARC)
2003,Revolutionary Armed Forces of Colombia (FARC)
2003,Revolutionary Armed Forces of Colombia (FARC)
2003,Revolutionary Armed Forces of Colombia (FARC)
2003,Revolutionary Armed Forces of Colombia (FARC)
2003,Revolutionary Armed Forces of Colombia (FARC)
2003,Revolutionary Armed Forces of Colombia (FARC)
2003,Revolutionary Armed Forces of Colombia (FARC)
2003,Revolutionary Armed Forces of Colombia (FARC)
2003,Revolutionary Armed Forces of Colombia (FARC)
2003,Revolutionary Armed Forces of Colombia (FARC)
2003,Revolutionary Armed Forces of Colombia (FARC)
2003,Revolutionary Armed Forces of Colombia (FARC)
2003,Revolutionary Armed Forces of Colombia (FARC)
2003,Revolutionary Armed Forces of Colombia (FARC)
2003,Revolutionary Armed Forces of Colombia (FARC)
2003,Revolutionary Armed Forces of Colombia (FARC)
2003,Revolutionary Armed Forces of Colombia (FARC)
2003,Revolutionary Armed Forces of Colombia (FARC)
2003,Revolutionary Armed Forces of Colombia (FARC)
2003,Revolutionary Armed Forces of Colombia (FARC)
2003,Revolutionary Armed Forces of Colombia (FARC)
2003,Revolutionary Armed Forces of Colombia (FARC)
2002,Revolutionary Armed Forces of Colombia (FARC)
2003,Revolutionary Armed Forces of Colombia (FARC)
2003,Revolutionary Armed Forces of Colombia (FARC)
2003,Revolutionary Armed Forces of Colombia (FARC)
2003,Revolutionary Armed Forces of Colombia (FARC)
2003,Revolutionary Armed Forces of Colombia (FARC)
2003,Revolutionary Armed Forces of Colombia (FARC)
2003,Revolutionary Armed Forces of Colombia (FARC)
2003,Revolutionary Armed Forces of Colombia (FARC)
2003,Revolutionary Armed Forces of Colombia (FARC)
2003,Revolutionary Armed Forces of Colombia (FARC)
2003,Revolutionary Armed Forces of Colombia (FARC)
2003,Revolutionary Armed Forces of Colombia (FARC)
2003,Revolutionary Armed Forces of Colombia (FARC)
2003,Revolutionary Armed Forces of Colombia (FARC)
2003,Revolutionary Armed Forces of Colombia (FARC)
2003,Revolutionary Armed Forces of Colombia (FARC)
2003,Revolutionary Armed Forces of Colombia (FARC)
2003,Revolutionary Armed Forces of Colombia (FARC)
2003,Revolutionary Armed Forces of Colombia (FARC)
2003,Revolutionary Armed Forces of Colombia (FARC)
2003,Revolutionary Armed Forces of Colombia (FARC)
2004,Revolutionary Armed Forces of Colombia (FARC)
2004,Revolutionary Armed Forces of Colombia (FARC)
2004,Revolutionary Armed Forces of Colombia (FARC)
2004,Revolutionary Armed Forces of Colombia (FARC)
2004,Revolutionary Armed Forces of Colombia (FARC)
2004,Revolutionary Armed Forces of Colombia (FARC)
2004,Revolutionary Armed Forces of Colombia (FARC)
2004,Revolutionary Armed Forces of Colombia (FARC)
2004,Revolutionary Armed Forces of Colombia (FARC)
2004,Revolutionary Armed Forces of Colombia (FARC)
2004,Revolutionary Armed Forces of Colombia (FARC)
2004,Revolutionary Armed Forces of Colombia (FARC)
2004,Revolutionary Armed Forces of Colombia (FARC)
2004,Revolutionary Armed Forces of Colombia (FARC)
2004,Revolutionary Armed Forces of Colombia (FARC)
2004,Revolutionary Armed Forces of Colombia (FARC)
2004,Revolutionary Armed Forces of Colombia (FARC)
2004,Revolutionary Armed Forces of Colombia (FARC)
2004,Revolutionary Armed Forces of Colombia (FARC)
2004,Revolutionary Armed Forces of Colombia (FARC)
2004,Revolutionary Armed Forces of Colombia (FARC)
2004,Revolutionary Armed Forces of Colombia (FARC)
2004,Revolutionary Armed Forces of Colombia (FARC)
2004,Revolutionary Armed Forces of Colombia (FARC)
2004,Revolutionary Armed Forces of Colombia (FARC)
2004,Revolutionary Armed Forces of Colombia (FARC)
2005,Revolutionary Armed Forces of Colombia (FARC)
2005,Revolutionary Armed Forces of Colombia (FARC)
2005,Revolutionary Armed Forces of Colombia (FARC)
2005,Revolutionary Armed Forces of Colombia (FARC)
2005,Revolutionary Armed Forces of Colombia (FARC)
2005,Revolutionary Armed Forces of Colombia (FARC)
2005,Revolutionary Armed Forces of Colombia (FARC)
2005,Revolutionary Armed Forces of Colombia (FARC)
2005,Revolutionary Armed Forces of Colombia (FARC)
2005,Revolutionary Armed Forces of Colombia (FARC)
2005,Revolutionary Armed Forces of Colombia (FARC)
2005,Revolutionary Armed Forces of Colombia (FARC)
2005,Revolutionary Armed Forces of Colombia (FARC)
2005,Revolutionary Armed Forces of Colombia (FARC)
2005,Revolutionary Armed Forces of Colombia (FARC)
2005,Revolutionary Armed Forces of Colombia (FARC)
2005,Revolutionary Armed Forces of Colombia (FARC)
2005,Revolutionary Armed Forces of Colombia (FARC)
2005,Revolutionary Armed Forces of Colombia (FARC)
2005,Revolutionary Armed Forces of Colombia (FARC)
2005,Revolutionary Armed Forces of Colombia (FARC)
2005,Revolutionary Armed Forces of Colombia (FARC)
2005,Revolutionary Armed Forces of Colombia (FARC)
2005,Revolutionary Armed Forces of Colombia (FARC)
2005,Revolutionary Armed Forces of Colombia (FARC)
2005,Revolutionary Armed Forces of Colombia (FARC)
2005,Revolutionary Armed Forces of Colombia (FARC)
2005,Revolutionary Armed Forces of Colombia (FARC)
2005,Revolutionary Armed Forces of Colombia (FARC)
2005,Revolutionary Armed Forces of Colombia (FARC)
2006,Revolutionary Armed Forces of Colombia (FARC)
2006,Revolutionary Armed Forces of Colombia (FARC)
2006,Revolutionary Armed Forces of Colombia (FARC)
2006,Revolutionary Armed Forces of Colombia (FARC)
2006,Revolutionary Armed Forces of Colombia (FARC)
2006,Revolutionary Armed Forces of Colombia (FARC)
2006,Revolutionary Armed Forces of Colombia (FARC)
2006,Revolutionary Armed Forces of Colombia (FARC)
2006,Revolutionary Armed Forces of Colombia (FARC)
2006,Revolutionary Armed Forces of Colombia (FARC)
2006,Revolutionary Armed Forces of Colombia (FARC)
2006,Revolutionary Armed Forces of Colombia (FARC)
2006,Revolutionary Armed Forces of Colombia (FARC)
2006,Revolutionary Armed Forces of Colombia (FARC)
2006,Revolutionary Armed Forces of Colombia (FARC)
2006,Revolutionary Armed Forces of Colombia (FARC)
2006,Revolutionary Armed Forces of Colombia (FARC)
2006,Revolutionary Armed Forces of Colombia (FARC)
2006,Revolutionary Armed Forces of Colombia (FARC)
2006,Revolutionary Armed Forces of Colombia (FARC)
2006,Revolutionary Armed Forces of Colombia (FARC)
2006,Revolutionary Armed Forces of Colombia (FARC)
2006,Revolutionary Armed Forces of Colombia (FARC)
2006,Revolutionary Armed Forces of Colombia (FARC)
2006,Revolutionary Armed Forces of Colombia (FARC)
2006,Revolutionary Armed Forces of Colombia (FARC)
2006,Revolutionary Armed Forces of Colombia (FARC)
2006,Revolutionary Armed Forces of Colombia (FARC)
2006,Revolutionary Armed Forces of Colombia (FARC)
2006,Revolutionary Armed Forces of Colombia (FARC)
2006,Revolutionary Armed Forces of Colombia (FARC)
2006,Revolutionary Armed Forces of Colombia (FARC)
2006,Revolutionary Armed Forces of Colombia (FARC)
2007,Revolutionary Armed Forces of Colombia (FARC)
2007,Revolutionary Armed Forces of Colombia (FARC)
2007,Revolutionary Armed Forces of Colombia (FARC)
2007,Revolutionary Armed Forces of Colombia (FARC)
2007,Revolutionary Armed Forces of Colombia (FARC)
2007,Revolutionary Armed Forces of Colombia (FARC)
2007,Revolutionary Armed Forces of Colombia (FARC)
2007,Revolutionary Armed Forces of Colombia (FARC)
2007,Revolutionary Armed Forces of Colombia (FARC)
2007,Revolutionary Armed Forces of Colombia (FARC)
2007,Revolutionary Armed Forces of Colombia (FARC)
2007,Revolutionary Armed Forces of Colombia (FARC)
2007,Revolutionary Armed Forces of Colombia (FARC)
2007,Revolutionary Armed Forces of Colombia (FARC)
2007,Revolutionary Armed Forces of Colombia (FARC)
2007,Revolutionary Armed Forces of Colombia (FARC)
2007,Revolutionary Armed Forces of Colombia (FARC)
2007,Revolutionary Armed Forces of Colombia (FARC)
2007,Revolutionary Armed Forces of Colombia (FARC)
2007,Revolutionary Armed Forces of Colombia (FARC)
2007,Revolutionary Armed Forces of Colombia (FARC)
2007,Revolutionary Armed Forces of Colombia (FARC)
2007,Revolutionary Armed Forces of Colombia (FARC)
2008,Revolutionary Armed Forces of Colombia (FARC)
2008,Revolutionary Armed Forces of Colombia (FARC)
2008,Revolutionary Armed Forces of Colombia (FARC)
2008,Revolutionary Armed Forces of Colombia (FARC)
2008,Revolutionary Armed Forces of Colombia (FARC)
2008,Revolutionary Armed Forces of Colombia (FARC)
2008,Revolutionary Armed Forces of Colombia (FARC)
2008,Revolutionary Armed Forces of Colombia (FARC)
2008,Revolutionary Armed Forces of Colombia (FARC)
2008,Revolutionary Armed Forces of Colombia (FARC)
2008,Revolutionary Armed Forces of Colombia (FARC)
2008,Revolutionary Armed Forces of Colombia (FARC)
2008,Revolutionary Armed Forces of Colombia (FARC)
2008,Revolutionary Armed Forces of Colombia (FARC)
2008,Revolutionary Armed Forces of Colombia (FARC)
2008,Revolutionary Armed Forces of Colombia (FARC)
2008,Revolutionary Armed Forces of Colombia (FARC)
2008,Revolutionary Armed Forces of Colombia (FARC)
2008,Revolutionary Armed Forces of Colombia (FARC)
2008,Revolutionary Armed Forces of Colombia (FARC)
2008,Revolutionary Armed Forces of Colombia (FARC)
2008,Revolutionary Armed Forces of Colombia (FARC)
2008,Revolutionary Armed Forces of Colombia (FARC)
2008,Revolutionary Armed Forces of Colombia (FARC)
2008,Revolutionary Armed Forces of Colombia (FARC)
2008,Revolutionary Armed Forces of Colombia (FARC)
2008,Revolutionary Armed Forces of Colombia (FARC)
2008,Revolutionary Armed Forces of Colombia (FARC)
2008,Revolutionary Armed Forces of Colombia (FARC)
2008,Revolutionary Armed Forces of Colombia (FARC)
2008,Revolutionary Armed Forces of Colombia (FARC)
2008,Revolutionary Armed Forces of Colombia (FARC)
2008,Revolutionary Armed Forces of Colombia (FARC)
2008,Revolutionary Armed Forces of Colombia (FARC)
2008,Revolutionary Armed Forces of Colombia (FARC)
2008,Revolutionary Armed Forces of Colombia (FARC)
2008,Revolutionary Armed Forces of Colombia (FARC)
2008,Revolutionary Armed Forces of Colombia (FARC)
2008,Revolutionary Armed Forces of Colombia (FARC)
2008,Revolutionary Armed Forces of Colombia (FARC)
2008,Revolutionary Armed Forces of Colombia (FARC)
2008,Revolutionary Armed Forces of Colombia (FARC)
2008,Revolutionary Armed Forces of Colombia (FARC)
2008,Revolutionary Armed Forces of Colombia (FARC)
2008,Revolutionary Armed Forces of Colombia (FARC)
2008,Revolutionary Armed Forces of Colombia (FARC)
2008,Revolutionary Armed Forces of Colombia (FARC)
2008,Revolutionary Armed Forces of Colombia (FARC)
2008,Revolutionary Armed Forces of Colombia (FARC)
2008,Revolutionary Armed Forces of Colombia (FARC)
2008,Revolutionary Armed Forces of Colombia (FARC)
2008,Revolutionary Armed Forces of Colombia (FARC)
2008,Revolutionary Armed Forces of Colombia (FARC)
2008,Revolutionary Armed Forces of Colombia (FARC)
2008,Revolutionary Armed Forces of Colombia (FARC)
2008,Revolutionary Armed Forces of Colombia (FARC)
2008,Revolutionary Armed Forces of Colombia (FARC)
2008,Revolutionary Armed Forces of Colombia (FARC)
2008,Revolutionary Armed Forces of Colombia (FARC)
2008,Revolutionary Armed Forces of Colombia (FARC)
2008,Revolutionary Armed Forces of Colombia (FARC)
2008,Revolutionary Armed Forces of Colombia (FARC)
2008,Revolutionary Armed Forces of Colombia (FARC)
2008,Revolutionary Armed Forces of Colombia (FARC)
2008,Revolutionary Armed Forces of Colombia (FARC)
2008,Revolutionary Armed Forces of Colombia (FARC)
2008,Revolutionary Armed Forces of Colombia (FARC)
2008,Revolutionary Armed Forces of Colombia (FARC)
2008,Revolutionary Armed Forces of Colombia (FARC)
2008,Revolutionary Armed Forces of Colombia (FARC)
2008,Revolutionary Armed Forces of Colombia (FARC)
2008,Revolutionary Armed Forces of Colombia (FARC)
2008,Revolutionary Armed Forces of Colombia (FARC)
2008,Revolutionary Armed Forces of Colombia (FARC)
2008,Revolutionary Armed Forces of Colombia (FARC)
2008,Revolutionary Armed Forces of Colombia (FARC)
2008,Revolutionary Armed Forces of Colombia (FARC)
2008,Revolutionary Armed Forces of Colombia (FARC)
2008,Revolutionary Armed Forces of Colombia (FARC)
2008,Revolutionary Armed Forces of Colombia (FARC)
2008,Revolutionary Armed Forces of Colombia (FARC)
2008,Revolutionary Armed Forces of Colombia (FARC)
2008,Revolutionary Armed Forces of Colombia (FARC)
2008,Revolutionary Armed Forces of Colombia (FARC)
2008,Revolutionary Armed Forces of Colombia (FARC)
2008,Revolutionary Armed Forces of Colombia (FARC)
2008,Revolutionary Armed Forces of Colombia (FARC)
2008,Revolutionary Armed Forces of Colombia (FARC)
2008,Revolutionary Armed Forces of Colombia (FARC)
2009,Revolutionary Armed Forces of Colombia (FARC)
2009,Revolutionary Armed Forces of Colombia (FARC)
2009,Revolutionary Armed Forces of Colombia (FARC)
2009,Revolutionary Armed Forces of Colombia (FARC)
2009,Revolutionary Armed Forces of Colombia (FARC)
2009,Revolutionary Armed Forces of Colombia (FARC)
2009,Revolutionary Armed Forces of Colombia (FARC)
2009,Revolutionary Armed Forces of Colombia (FARC)
2009,Revolutionary Armed Forces of Colombia (FARC)
2009,Revolutionary Armed Forces of Colombia (FARC)
2009,Revolutionary Armed Forces of Colombia (FARC)
2009,Revolutionary Armed Forces of Colombia (FARC)
2009,Revolutionary Armed Forces of Colombia (FARC)
2009,Revolutionary Armed Forces of Colombia (FARC)
2009,Revolutionary Armed Forces of Colombia (FARC)
2009,Revolutionary Armed Forces of Colombia (FARC)
2009,Revolutionary Armed Forces of Colombia (FARC)
2009,Revolutionary Armed Forces of Colombia (FARC)
2009,Revolutionary Armed Forces of Colombia (FARC)
2009,Revolutionary Armed Forces of Colombia (FARC)
2009,Revolutionary Armed Forces of Colombia (FARC)
2009,Revolutionary Armed Forces of Colombia (FARC)
2009,Revolutionary Armed Forces of Colombia (FARC)
2009,Revolutionary Armed Forces of Colombia (FARC)
2009,Revolutionary Armed Forces of Colombia (FARC)
2009,Revolutionary Armed Forces of Colombia (FARC)
2009,Revolutionary Armed Forces of Colombia (FARC)
2009,Revolutionary Armed Forces of Colombia (FARC)
2009,Revolutionary Armed Forces of Colombia (FARC)
2009,Revolutionary Armed Forces of Colombia (FARC)
2009,Revolutionary Armed Forces of Colombia (FARC)
2009,Revolutionary Armed Forces of Colombia (FARC)
2009,Revolutionary Armed Forces of Colombia (FARC)
2009,Revolutionary Armed Forces of Colombia (FARC)
2009,Revolutionary Armed Forces of Colombia (FARC)
2009,Revolutionary Armed Forces of Colombia (FARC)
2009,Revolutionary Armed Forces of Colombia (FARC)
2009,Revolutionary Armed Forces of Colombia (FARC)
2009,Revolutionary Armed Forces of Colombia (FARC)
2009,Revolutionary Armed Forces of Colombia (FARC)
2009,Revolutionary Armed Forces of Colombia (FARC)
2009,Revolutionary Armed Forces of Colombia (FARC)
2009,Revolutionary Armed Forces of Colombia (FARC)
2009,Revolutionary Armed Forces of Colombia (FARC)
